index,cultivable,predicted_class,conf
2628,1,cultivable,0.537
12828,1,cultivable,0.950
3127,0,non-cultivable,0.912
2804,1,cultivable,0.997
44,1,cultivable,0.811
8403,0,non-cultivable,0.998
7654,1,cultivable,0.998
2223,1,cultivable,0.732
2599,0,non-cultivable,0.887
3091,1,cultivable,0.554
11491,1,cultivable,0.965
9486,0,non-cultivable,0.908
4465,1,cultivable,0.858
11892,1,cultivable,0.998
1751,1,cultivable,0.942
2388,1,cultivable,0.828
10674,1,cultivable,0.954
10408,0,non-cultivable,0.544
189,0,non-cultivable,0.958
3603,0,non-cultivable,1.000
9633,0,non-cultivable,0.986
8872,1,cultivable,0.791
3334,1,cultivable,0.878
5603,0,non-cultivable,0.999
1540,1,cultivable,0.761
11991,1,cultivable,0.968
6256,1,cultivable,0.923
6950,1,cultivable,0.959
8362,0,non-cultivable,1.000
11714,0,non-cultivable,0.631
9319,1,cultivable,0.939
9504,1,cultivable,0.657
9398,1,cultivable,0.977
2774,1,cultivable,0.768
10301,1,cultivable,0.955
4023,1,cultivable,0.951
6887,0,non-cultivable,1.000
8002,1,cultivable,0.831
8539,1,cultivable,0.667
12790,1,cultivable,0.986
7055,0,non-cultivable,1.000
4890,0,non-cultivable,0.999
4327,1,cultivable,0.989
7384,0,non-cultivable,0.987
9058,0,non-cultivable,0.999
3938,1,cultivable,0.997
8585,0,non-cultivable,0.541
9383,0,non-cultivable,0.884
1086,1,cultivable,0.996
4501,1,cultivable,0.994
8128,1,cultivable,0.527
6317,1,cultivable,0.661
479,1,cultivable,0.700
5556,1,cultivable,0.962
5699,1,cultivable,0.969
11385,1,cultivable,0.823
3179,0,non-cultivable,0.585
8071,0,non-cultivable,0.995
12299,1,cultivable,0.947
6279,0,non-cultivable,0.585
7302,1,cultivable,0.950
2153,1,cultivable,0.820
6339,1,cultivable,0.964
8152,1,cultivable,0.980
12228,1,cultivable,0.950
130,1,cultivable,0.946
2318,1,cultivable,0.967
2426,1,cultivable,0.793
7582,0,non-cultivable,0.999
11465,1,cultivable,0.948
1449,0,non-cultivable,0.992
5934,1,cultivable,0.959
254,0,non-cultivable,0.934
354,0,non-cultivable,0.836
3996,0,non-cultivable,0.782
4898,0,non-cultivable,1.000
3659,1,cultivable,0.826
1704,0,non-cultivable,0.854
1705,1,cultivable,0.608
2631,1,cultivable,0.950
780,1,cultivable,0.571
11801,1,cultivable,0.992
4844,1,cultivable,0.999
11915,1,cultivable,0.955
10692,0,non-cultivable,0.712
10155,1,cultivable,0.988
6394,1,cultivable,0.950
8357,0,non-cultivable,0.559
10388,1,cultivable,0.599
9514,0,non-cultivable,0.999
6994,0,non-cultivable,0.556
6009,0,non-cultivable,0.688
3681,1,cultivable,0.999
8562,0,non-cultivable,0.848
5462,0,non-cultivable,0.996
7599,0,non-cultivable,0.997
8839,0,non-cultivable,0.837
10411,1,cultivable,0.771
12034,1,cultivable,0.962
8502,0,non-cultivable,0.962
11935,1,cultivable,0.980
6841,1,cultivable,0.926
3723,0,non-cultivable,1.000
11717,1,cultivable,0.910
9081,1,cultivable,0.757
905,1,cultivable,0.522
10243,0,non-cultivable,0.999
652,1,cultivable,0.825
12109,1,cultivable,0.951
1115,0,non-cultivable,0.975
11545,1,cultivable,0.996
5804,1,cultivable,0.865
5636,1,cultivable,0.954
5203,1,cultivable,0.976
10266,1,cultivable,0.963
7963,1,cultivable,0.506
6611,1,cultivable,0.521
10955,1,cultivable,0.972
9923,0,non-cultivable,0.998
10575,1,cultivable,0.880
12270,1,cultivable,0.950
9495,0,non-cultivable,0.828
2745,1,cultivable,0.735
5455,0,non-cultivable,1.000
3084,1,cultivable,0.952
9471,1,cultivable,0.934
1725,0,non-cultivable,0.965
299,0,non-cultivable,0.647
10190,1,cultivable,0.655
10132,1,cultivable,0.628
2675,1,cultivable,0.885
11770,1,cultivable,0.994
5653,1,cultivable,0.616
8259,0,non-cultivable,0.752
11372,0,non-cultivable,0.955
347,0,non-cultivable,0.560
1829,1,cultivable,0.961
2557,1,cultivable,0.875
6911,0,non-cultivable,0.899
11388,1,cultivable,0.979
4310,1,cultivable,1.000
5064,1,cultivable,0.986
1248,0,non-cultivable,0.972
5180,0,non-cultivable,1.000
6347,0,non-cultivable,0.999
11606,1,cultivable,0.953
12153,1,cultivable,0.822
3294,1,cultivable,0.960
9742,1,cultivable,0.996
487,1,cultivable,0.924
580,1,cultivable,0.855
4058,0,non-cultivable,0.544
10353,0,non-cultivable,0.972
1306,1,cultivable,0.795
10768,1,cultivable,0.950
7985,1,cultivable,0.996
916,0,non-cultivable,0.689
1002,1,cultivable,0.920
8075,0,non-cultivable,0.990
6547,0,non-cultivable,0.981
6605,1,cultivable,0.587
3342,1,cultivable,0.999
6304,1,cultivable,0.999
9949,0,non-cultivable,0.995
6492,1,cultivable,0.814
7755,0,non-cultivable,1.000
11207,0,non-cultivable,0.999
8484,0,non-cultivable,0.656
9864,1,cultivable,0.905
6744,0,non-cultivable,0.578
428,1,cultivable,0.516
5125,1,cultivable,0.994
2191,1,cultivable,0.995
5900,0,non-cultivable,0.998
4160,1,cultivable,1.000
6363,0,non-cultivable,1.000
159,0,non-cultivable,0.995
2625,1,cultivable,0.682
11973,1,cultivable,0.991
2363,1,cultivable,0.855
2375,0,non-cultivable,0.573
8999,0,non-cultivable,1.000
695,0,non-cultivable,0.939
2738,1,cultivable,0.729
3332,1,cultivable,0.877
2358,0,non-cultivable,0.992
3271,0,non-cultivable,0.679
3197,1,cultivable,0.916
3759,1,cultivable,0.981
6768,0,non-cultivable,0.541
4482,0,non-cultivable,0.999
4625,0,non-cultivable,0.998
3849,0,non-cultivable,1.000
8256,0,non-cultivable,1.000
5557,1,cultivable,0.957
5939,1,cultivable,0.990
6208,0,non-cultivable,0.999
2377,1,cultivable,0.668
7185,1,cultivable,0.840
9015,1,cultivable,0.696
10010,0,non-cultivable,0.814
9841,1,cultivable,0.998
10858,1,cultivable,0.978
9484,0,non-cultivable,0.854
4305,1,cultivable,1.000
10344,1,cultivable,0.984
3262,0,non-cultivable,0.992
6088,1,cultivable,0.680
4775,1,cultivable,0.630
7612,0,non-cultivable,0.657
3112,0,non-cultivable,0.998
2866,0,non-cultivable,0.978
10201,1,cultivable,0.969
9314,1,cultivable,0.956
10769,1,cultivable,0.950
11923,1,cultivable,0.950
12338,1,cultivable,0.950
1697,0,non-cultivable,0.969
4346,0,non-cultivable,0.998
6455,1,cultivable,0.998
12761,1,cultivable,0.997
3086,1,cultivable,0.696
110,0,non-cultivable,0.832
12740,1,cultivable,0.995
2018,1,cultivable,0.882
10743,1,cultivable,0.972
2780,1,cultivable,0.682
1942,0,non-cultivable,0.989
123,0,non-cultivable,0.883
7381,0,non-cultivable,0.999
1226,1,cultivable,0.859
1847,0,non-cultivable,0.721
8074,0,non-cultivable,0.999
8166,1,cultivable,0.974
3785,1,cultivable,1.000
8904,0,non-cultivable,0.995
11095,0,non-cultivable,0.929
804,1,cultivable,0.666
12451,1,cultivable,0.979
12083,1,cultivable,0.993
6348,0,non-cultivable,0.998
3171,1,cultivable,0.947
1495,0,non-cultivable,0.793
6053,0,non-cultivable,0.995
11271,1,cultivable,0.693
11039,1,cultivable,0.941
7984,1,cultivable,0.992
6882,0,non-cultivable,0.995
448,0,non-cultivable,0.983
5411,1,cultivable,0.971
2999,0,non-cultivable,0.979
8627,1,cultivable,1.000
922,1,cultivable,0.775
6958,1,cultivable,0.973
7615,1,cultivable,0.767
563,0,non-cultivable,0.512
5465,0,non-cultivable,1.000
28,1,cultivable,0.799
5831,1,cultivable,1.000
9719,0,non-cultivable,0.579
11210,0,non-cultivable,1.000
5390,1,cultivable,1.000
10328,1,cultivable,0.907
12215,1,cultivable,0.991
12798,1,cultivable,0.980
8682,0,non-cultivable,0.991
493,1,cultivable,0.538
9145,1,cultivable,0.853
7523,1,cultivable,0.779
7251,0,non-cultivable,0.998
3432,1,cultivable,1.000
8861,1,cultivable,0.822
1703,0,non-cultivable,0.885
6628,1,cultivable,0.975
11756,1,cultivable,0.997
3925,1,cultivable,0.998
3854,1,cultivable,0.999
3965,0,non-cultivable,1.000
929,1,cultivable,0.942
5242,1,cultivable,0.993
4124,1,cultivable,0.517
2913,1,cultivable,0.795
11565,1,cultivable,0.890
3379,0,non-cultivable,0.938
3784,1,cultivable,1.000
5331,0,non-cultivable,0.975
6023,1,cultivable,0.794
2626,1,cultivable,0.554
8598,1,cultivable,0.517
8376,0,non-cultivable,1.000
8915,0,non-cultivable,0.999
7933,0,non-cultivable,0.979
6084,1,cultivable,0.950
12510,1,cultivable,0.967
4761,0,non-cultivable,0.997
3939,1,cultivable,0.984
4306,1,cultivable,0.999
12566,1,cultivable,0.950
900,0,non-cultivable,0.998
11423,1,cultivable,0.947
3793,1,cultivable,0.999
10001,1,cultivable,0.952
935,1,cultivable,0.999
6170,1,cultivable,0.998
3836,0,non-cultivable,0.989
12064,1,cultivable,0.999
183,0,non-cultivable,0.667
10771,1,cultivable,0.950
12727,1,cultivable,0.951
2934,1,cultivable,0.999
11427,1,cultivable,0.576
402,0,non-cultivable,0.955
11344,1,cultivable,0.848
7367,1,cultivable,0.984
2614,0,non-cultivable,0.578
691,1,cultivable,0.662
10757,0,non-cultivable,0.500
9840,1,cultivable,0.861
3542,1,cultivable,0.557
3680,1,cultivable,0.999
9650,0,non-cultivable,0.824
5726,1,cultivable,0.725
7978,1,cultivable,0.989
7408,0,non-cultivable,1.000
7204,1,cultivable,0.808
6585,1,cultivable,0.591
258,0,non-cultivable,0.722
4330,0,non-cultivable,0.544
1896,1,cultivable,0.683
12367,1,cultivable,0.952
2166,0,non-cultivable,0.988
8248,0,non-cultivable,1.000
11919,1,cultivable,0.950
6177,1,cultivable,0.984
5651,0,non-cultivable,0.506
1419,1,cultivable,0.868
2613,1,cultivable,0.721
9232,1,cultivable,0.990
42,0,non-cultivable,0.928
1507,1,cultivable,0.557
7445,1,cultivable,0.966
2750,1,cultivable,0.959
1825,1,cultivable,0.548
4571,1,cultivable,1.000
5123,1,cultivable,0.973
7365,1,cultivable,0.989
8371,0,non-cultivable,0.725
2795,1,cultivable,1.000
2874,0,non-cultivable,0.503
8973,1,cultivable,0.996
10217,0,non-cultivable,1.000
1121,0,non-cultivable,0.988
5113,1,cultivable,1.000
11383,1,cultivable,0.641
9544,1,cultivable,0.669
12728,1,cultivable,0.950
6860,0,non-cultivable,0.982
12499,1,cultivable,0.993
7287,1,cultivable,0.998
10719,0,non-cultivable,0.779
1387,0,non-cultivable,0.762
12490,1,cultivable,0.950
8000,0,non-cultivable,0.974
7858,0,non-cultivable,0.999
9884,1,cultivable,0.950
6195,0,non-cultivable,0.784
293,0,non-cultivable,0.922
3844,0,non-cultivable,1.000
12937,1,cultivable,0.980
9775,0,non-cultivable,0.927
1962,0,non-cultivable,0.997
4962,1,cultivable,0.733
5010,1,cultivable,0.988
11928,1,cultivable,0.961
368,0,non-cultivable,0.945
4344,0,non-cultivable,1.000
8369,0,non-cultivable,0.721
9294,1,cultivable,0.998
11568,1,cultivable,0.731
9460,0,non-cultivable,0.922
10097,0,non-cultivable,0.996
7327,1,cultivable,0.769
775,1,cultivable,0.644
3622,0,non-cultivable,0.746
2960,1,cultivable,0.553
584,1,cultivable,0.545
11165,1,cultivable,0.950
7409,0,non-cultivable,0.999
10629,0,non-cultivable,0.677
3344,1,cultivable,0.673
9140,1,cultivable,1.000
7576,0,non-cultivable,1.000
7846,1,cultivable,0.860
1759,1,cultivable,0.687
9548,1,cultivable,0.703
6721,1,cultivable,0.898
11978,1,cultivable,0.829
10696,0,non-cultivable,1.000
874,1,cultivable,0.941
2764,1,cultivable,0.950
11796,1,cultivable,0.950
2234,0,non-cultivable,0.952
1070,0,non-cultivable,0.955
7798,1,cultivable,0.633
2709,0,non-cultivable,1.000
9493,0,non-cultivable,0.983
4737,1,cultivable,0.777
2068,0,non-cultivable,0.988
10777,1,cultivable,0.950
2122,1,cultivable,0.692
6110,1,cultivable,0.733
2431,0,non-cultivable,1.000
4831,1,cultivable,1.000
10558,1,cultivable,0.950
9668,0,non-cultivable,0.899
6886,0,non-cultivable,0.961
4380,0,non-cultivable,1.000
2331,0,non-cultivable,0.672
10912,0,non-cultivable,1.000
1959,0,non-cultivable,0.882
3359,0,non-cultivable,0.555
10425,1,cultivable,0.989
2567,0,non-cultivable,0.988
3273,1,cultivable,0.632
11101,1,cultivable,0.952
11782,0,non-cultivable,0.775
2341,1,cultivable,0.586
9354,0,non-cultivable,0.913
10347,0,non-cultivable,0.605
1740,0,non-cultivable,0.990
4825,1,cultivable,0.950
6997,1,cultivable,0.900
8727,0,non-cultivable,1.000
1432,1,cultivable,0.794
11971,1,cultivable,0.999
7718,0,non-cultivable,0.533
11158,1,cultivable,0.950
6487,1,cultivable,0.985
8049,0,non-cultivable,0.871
1936,0,non-cultivable,0.998
8245,0,non-cultivable,0.901
4860,1,cultivable,0.994
1229,0,non-cultivable,1.000
7459,0,non-cultivable,0.660
11523,1,cultivable,0.627
5788,1,cultivable,0.950
9249,1,cultivable,0.992
6810,1,cultivable,0.978
6235,1,cultivable,0.950
10920,0,non-cultivable,0.973
7501,1,cultivable,0.943
10530,1,cultivable,0.992
1216,1,cultivable,0.877
12134,1,cultivable,0.998
11246,1,cultivable,0.950
8401,0,non-cultivable,0.829
2466,0,non-cultivable,0.999
9452,1,cultivable,0.504
1041,1,cultivable,0.786
7528,0,non-cultivable,0.865
4707,1,cultivable,1.000
12243,1,cultivable,0.994
7837,1,cultivable,0.918
2013,1,cultivable,0.587
8649,1,cultivable,0.951
2033,1,cultivable,0.676
9098,1,cultivable,0.996
7988,1,cultivable,0.997
6902,1,cultivable,0.628
7249,1,cultivable,0.523
9942,0,non-cultivable,0.847
1747,1,cultivable,0.837
1616,0,non-cultivable,0.815
742,0,non-cultivable,0.595
6113,1,cultivable,0.666
11400,1,cultivable,0.950
875,1,cultivable,0.927
12825,1,cultivable,0.992
7053,0,non-cultivable,0.996
7124,1,cultivable,0.996
10469,0,non-cultivable,0.873
8201,0,non-cultivable,0.999
10592,0,non-cultivable,0.999
7097,1,cultivable,0.960
10935,0,non-cultivable,0.781
7722,1,cultivable,0.924
427,0,non-cultivable,0.594
11622,1,cultivable,0.950
2224,1,cultivable,0.639
9031,1,cultivable,0.970
12905,1,cultivable,0.950
7591,0,non-cultivable,0.852
1262,1,cultivable,0.949
6992,0,non-cultivable,0.981
2276,1,cultivable,0.947
7337,0,non-cultivable,0.539
11669,1,cultivable,0.976
4866,1,cultivable,0.999
4107,1,cultivable,1.000
9977,0,non-cultivable,0.921
11945,1,cultivable,0.950
6324,1,cultivable,0.793
5196,0,non-cultivable,0.653
11450,1,cultivable,0.530
11656,1,cultivable,0.778
198,0,non-cultivable,0.865
10069,0,non-cultivable,0.942
11667,1,cultivable,0.923
1799,0,non-cultivable,0.570
9707,1,cultivable,0.679
12626,1,cultivable,0.950
3251,0,non-cultivable,0.942
11331,1,cultivable,0.950
7610,0,non-cultivable,0.516
7827,1,cultivable,0.999
10672,1,cultivable,0.950
8346,1,cultivable,1.000
3593,0,non-cultivable,0.965
7514,0,non-cultivable,0.998
2032,1,cultivable,0.980
6909,0,non-cultivable,0.995
5372,1,cultivable,0.603
4719,1,cultivable,0.987
7779,1,cultivable,0.890
3611,0,non-cultivable,0.576
1603,1,cultivable,0.674
7793,1,cultivable,0.597
3812,1,cultivable,0.999
797,1,cultivable,0.938
9533,0,non-cultivable,1.000
1841,0,non-cultivable,0.954
11288,0,non-cultivable,0.998
6904,0,non-cultivable,0.703
10932,0,non-cultivable,0.999
2739,1,cultivable,0.624
1899,1,cultivable,0.849
3213,0,non-cultivable,0.802
651,1,cultivable,0.648
5204,1,cultivable,0.950
4813,1,cultivable,0.988
7564,0,non-cultivable,0.608
12316,1,cultivable,0.945
6817,0,non-cultivable,0.949
7252,0,non-cultivable,0.996
1206,1,cultivable,0.843
9957,0,non-cultivable,0.984
3590,0,non-cultivable,0.942
6647,1,cultivable,0.961
1522,1,cultivable,0.742
9234,0,non-cultivable,1.000
3353,0,non-cultivable,0.828
4897,0,non-cultivable,0.926
1648,0,non-cultivable,0.862
11412,1,cultivable,0.994
3534,1,cultivable,0.916
12520,1,cultivable,0.950
2435,0,non-cultivable,0.999
12173,1,cultivable,0.951
8917,0,non-cultivable,0.656
3914,1,cultivable,0.999
3974,0,non-cultivable,0.999
10738,1,cultivable,0.734
1673,1,cultivable,0.633
7371,1,cultivable,0.993
949,1,cultivable,0.964
1374,0,non-cultivable,0.859
4421,1,cultivable,0.985
1218,1,cultivable,0.888
9560,1,cultivable,0.945
3697,0,non-cultivable,0.652
4447,1,cultivable,0.553
12654,1,cultivable,0.950
12691,1,cultivable,0.950
12618,1,cultivable,0.999
6879,0,non-cultivable,1.000
1708,0,non-cultivable,0.973
3994,0,non-cultivable,0.916
8065,0,non-cultivable,0.997
1077,1,cultivable,0.841
1562,0,non-cultivable,0.979
12205,1,cultivable,0.987
3308,1,cultivable,1.000
10054,0,non-cultivable,0.819
10279,1,cultivable,0.605
7647,1,cultivable,0.858
2219,0,non-cultivable,0.666
3338,0,non-cultivable,0.956
10338,1,cultivable,0.990
7400,0,non-cultivable,0.964
7709,0,non-cultivable,0.742
8185,1,cultivable,0.630
9273,0,non-cultivable,0.551
4643,1,cultivable,0.579
241,0,non-cultivable,0.928
12253,1,cultivable,0.950
3527,1,cultivable,0.937
5755,0,non-cultivable,0.999
10918,0,non-cultivable,0.625
2732,0,non-cultivable,0.843
7030,0,non-cultivable,0.999
228,0,non-cultivable,0.571
10792,1,cultivable,0.988
946,1,cultivable,0.880
8405,0,non-cultivable,0.998
11022,0,non-cultivable,0.994
7219,0,non-cultivable,0.995
4973,1,cultivable,1.000
7825,1,cultivable,0.991
10867,1,cultivable,0.995
1257,1,cultivable,1.000
1012,1,cultivable,0.788
6708,0,non-cultivable,0.971
11231,1,cultivable,0.746
4182,1,cultivable,1.000
7291,1,cultivable,0.916
2508,0,non-cultivable,0.950
3743,0,non-cultivable,0.964
12392,1,cultivable,0.950
8622,1,cultivable,0.950
4496,0,non-cultivable,1.000
10571,1,cultivable,0.938
2585,1,cultivable,0.967
2404,1,cultivable,0.872
2277,1,cultivable,0.976
4632,0,non-cultivable,1.000
6199,0,non-cultivable,0.962
4046,1,cultivable,0.999
5316,0,non-cultivable,1.000
11457,1,cultivable,0.969
7325,1,cultivable,0.836
5886,0,non-cultivable,1.000
12686,1,cultivable,0.975
12204,1,cultivable,0.989
10321,1,cultivable,0.976
12218,1,cultivable,0.957
2423,0,non-cultivable,0.610
12809,1,cultivable,0.953
9654,0,non-cultivable,0.709
5534,1,cultivable,1.000
12925,1,cultivable,0.950
11394,1,cultivable,0.994
11956,1,cultivable,0.987
11593,0,non-cultivable,0.646
2118,1,cultivable,0.795
2059,0,non-cultivable,0.999
7667,1,cultivable,0.993
2544,1,cultivable,0.899
10119,1,cultivable,0.779
4385,1,cultivable,0.984
7979,1,cultivable,0.993
11166,1,cultivable,0.951
7632,1,cultivable,0.752
12734,1,cultivable,0.992
10341,0,non-cultivable,0.990
7969,1,cultivable,0.883
4006,1,cultivable,0.950
9449,1,cultivable,0.802
7839,1,cultivable,0.934
12495,1,cultivable,0.950
8934,0,non-cultivable,0.645
12640,1,cultivable,0.950
6376,0,non-cultivable,0.999
11685,1,cultivable,0.998
5457,0,non-cultivable,0.992
3421,1,cultivable,0.850
4448,1,cultivable,0.970
3253,0,non-cultivable,0.581
11255,1,cultivable,0.986
3163,1,cultivable,0.950
6926,0,non-cultivable,0.512
3599,0,non-cultivable,0.997
7941,0,non-cultivable,0.894
3728,0,non-cultivable,0.861
7673,0,non-cultivable,0.935
10877,1,cultivable,0.950
6350,0,non-cultivable,0.997
7749,0,non-cultivable,1.000
6733,0,non-cultivable,0.552
7716,1,cultivable,0.745
8606,1,cultivable,0.712
2086,0,non-cultivable,0.952
6842,1,cultivable,0.952
11850,1,cultivable,0.700
11623,1,cultivable,0.950
10432,1,cultivable,0.996
5528,1,cultivable,0.776
12217,1,cultivable,0.967
4155,1,cultivable,0.693
7998,1,cultivable,1.000
12583,1,cultivable,0.950
3973,0,non-cultivable,0.999
1059,1,cultivable,0.814
3727,1,cultivable,1.000
9215,0,non-cultivable,0.998
10193,1,cultivable,0.886
11191,1,cultivable,0.883
4645,1,cultivable,0.816
12821,1,cultivable,0.951
11462,1,cultivable,0.997
6698,0,non-cultivable,0.999
10833,0,non-cultivable,0.999
9367,0,non-cultivable,0.994
1329,0,non-cultivable,0.840
11504,1,cultivable,0.674
1261,1,cultivable,0.958
6695,0,non-cultivable,0.997
3021,1,cultivable,0.902
8492,1,cultivable,0.982
3311,1,cultivable,1.000
6413,1,cultivable,0.779
821,0,non-cultivable,0.680
8083,0,non-cultivable,0.940
8323,1,cultivable,0.766
1933,0,non-cultivable,0.997
209,1,cultivable,0.958
5685,1,cultivable,0.999
12046,1,cultivable,0.951
7695,0,non-cultivable,0.928
10267,1,cultivable,0.994
11828,1,cultivable,0.995
9437,1,cultivable,0.966
1017,1,cultivable,0.694
4348,0,non-cultivable,1.000
221,0,non-cultivable,0.706
4377,0,non-cultivable,1.000
4694,1,cultivable,1.000
7903,0,non-cultivable,0.989
4285,1,cultivable,0.951
12598,1,cultivable,0.955
9872,1,cultivable,0.990
4379,0,non-cultivable,0.999
3709,0,non-cultivable,0.981
7637,1,cultivable,0.568
12214,1,cultivable,0.949
1330,0,non-cultivable,0.987
1630,1,cultivable,0.904
10566,1,cultivable,0.956
8040,0,non-cultivable,0.993
8321,1,cultivable,0.995
7177,0,non-cultivable,0.905
9444,1,cultivable,0.997
11322,1,cultivable,0.950
4722,1,cultivable,1.000
11586,0,non-cultivable,0.801
5072,1,cultivable,0.950
10398,1,cultivable,0.996
541,0,non-cultivable,0.947
7119,1,cultivable,0.947
3022,1,cultivable,0.990
10414,1,cultivable,0.664
5451,0,non-cultivable,1.000
2337,0,non-cultivable,0.986
7597,0,non-cultivable,0.679
7137,1,cultivable,0.934
7995,1,cultivable,0.998
9541,1,cultivable,0.885
3125,0,non-cultivable,0.752
11486,1,cultivable,0.996
10115,0,non-cultivable,0.645
8755,0,non-cultivable,0.900
4162,1,cultivable,1.000
8410,0,non-cultivable,1.000
3661,0,non-cultivable,0.632
4674,1,cultivable,0.981
1264,1,cultivable,0.581
7640,1,cultivable,0.887
3655,1,cultivable,0.955
7881,1,cultivable,0.826
12781,1,cultivable,0.950
12259,1,cultivable,0.959
2592,0,non-cultivable,0.874
8251,0,non-cultivable,1.000
12023,1,cultivable,0.999
847,1,cultivable,0.778
2203,0,non-cultivable,0.999
9764,0,non-cultivable,0.514
2101,1,cultivable,0.968
9787,0,non-cultivable,0.721
3579,1,cultivable,1.000
7298,1,cultivable,0.992
7836,1,cultivable,0.982
1833,1,cultivable,1.000
12699,1,cultivable,0.950
4901,0,non-cultivable,1.000
1461,0,non-cultivable,0.959
2042,0,non-cultivable,0.924
4943,1,cultivable,0.983
11402,1,cultivable,0.950
12700,1,cultivable,0.950
5278,1,cultivable,0.999
357,0,non-cultivable,0.827
6272,1,cultivable,0.531
6867,0,non-cultivable,0.988
7737,0,non-cultivable,0.999
7217,0,non-cultivable,1.000
10195,0,non-cultivable,1.000
1981,1,cultivable,0.749
1604,1,cultivable,0.950
2414,0,non-cultivable,0.810
10262,1,cultivable,0.950
10938,1,cultivable,0.943
